,tweets,clusterID,titles
7804,"hamilton closing down webber
#F1India",658,"['A car race between Hamilton, Alonso, and Webber', 'racing: Mark webber,  Fernando Alons, Lewis Hamilton', 'formula one racing event.']"
7805,"Lewis clambering after Webber to ruin the ""No Vettel-Alonso-Hamilton Podium Ever"" stat.",658,"['A car race between Hamilton, Alonso, and Webber', 'racing: Mark webber,  Fernando Alons, Lewis Hamilton', 'formula one racing event.']"
7806,webber losing out here ... drs system failed .. hamilton catching up,658,"['A car race between Hamilton, Alonso, and Webber', 'racing: Mark webber,  Fernando Alons, Lewis Hamilton', 'formula one racing event.']"
7807,"Hamilton closing on Webber, only 1.5 seconds, may be there is problem for Webber. Lap 53/60 lead by Vettel, Alonso, Webber, Hamilton, Button",658,"['A car race between Hamilton, Alonso, and Webber', 'racing: Mark webber,  Fernando Alons, Lewis Hamilton', 'formula one racing event.']"
7808,"I'm not saying I'm a bad sport, but I crack the Shits when Webber doesn't win #f1",658,"['A car race between Hamilton, Alonso, and Webber', 'racing: Mark webber,  Fernando Alons, Lewis Hamilton', 'formula one racing event.']"
7809,"Hamilton said to keep pressure on the ""struggling"" and shaky webber. Would love to see Hamilton on that Podium really#F1",658,"['A car race between Hamilton, Alonso, and Webber', 'racing: Mark webber,  Fernando Alons, Lewis Hamilton', 'formula one racing event.']"
7810,Webber #Salustriana http://t.co/OEuqYkE5 Get $10 Back on Autolite Plug Wires via Rebate,658,"['A car race between Hamilton, Alonso, and Webber', 'racing: Mark webber,  Fernando Alons, Lewis Hamilton', 'formula one racing event.']"
7811,"Neville Longbottom, you beauty",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7812,"#PaddyPPileup

Neville and Torres",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7813,Neville - de nada (unmastered) by Neville Dalli via #soundcloud http://t.co/8yMsPh6K,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7814,#PaddyPPileup phil Neville and juan mata,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7815,R.I.P Neville. Such a five young rat.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7816,Man Utd legend Neville questions Chelsea title credentials: Manchester United legend Gary Neville has questioned... http://t.co/MggayPZS,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7817,The result of the derby today depends on the position phil Neville plays on the pitch. If he plays centre mid Liverpool have won the game...,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7818,Man Utd legend Neville questions Chelsea title credentials: Manchester United legend Gary N... http://t.co/gzqxyIkl http://t.co/5O0BGzoY,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7819,NAGAWIN: CASINO | TANGKAS | BOLA | TOGEL ONLINE Neville Tak... http://t.co/LoWtxnUw,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7820,"""I have boots older than Sterling"" - Phil Neville",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7821,Neville and Osman #AhOh,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7822,"Souness and Neville, 2 superb and honest pundits...! #refreshing",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7823,"“@TonyEvansTimes: Gary Neville been at the Grecian 2000?”

Lol. I can understand the temptation.",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7824,"hate Gary Neville, cunt",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7825,Before it starts: Phil Neville..Everton must show their balls in Mersey derby. Not literally of course. #naturism (£) http://t.co/wROET9mm,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7826,Why play neville in midfield against liverpool?,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7827,What the hell is Phil Neville doing in midfield?!,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7828,I get the impression souness really dislikes Gary Neville!!,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7829,Phil Neville telling Howard to stop being a stupid little bellend,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7830,Phil Neville can actually play football?,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7831,powerful shot by Neville ! awesome !,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7832,#ZONALMARKINGCLAXON bet Gary Neville is FUMING,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7833,Feck me this is a game. How long into HT before Neville says “best league in the world”? I’m going inside first 60 seconds.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7834,Phil Neville is a cool customer,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7835,How underrated is phil Neville,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7836,oh good lord. You know you're a poor side when Phil Neville's pulling the strings!,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7837,I love how Phil Neville left United and actually made a career for himself,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7838,suck it Neville you twat,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7839,Yellow card for phil neville,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7840,Neville booked for diving. #twat,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7841,Phil Neville you prick. Sit down son.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7842,I hate neville scum #uglyprick,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7843,Ironic that Phil Neville gets booked for diving. Love it.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7844,"Phil neville, banter aside, is one of the shittest players in the prem",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7845,Rightly so Neville u cheat,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7846,phil neville booked for diving... seen it all now,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7847,Gary Neville. #dive #cheat #ExManshitster,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7848,Phil Neville diving! LMao #neverthoughtidseetheday,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7849,Guys.... Phil Neville just got booked for diving.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7850,What an awful dive by Neville :D #Englishplayersdontdive,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7851,"Lmfao, funniest thing watching Phil Neville get booked for diving",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7852,Neville dirty diving bastard,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7853,"Oh, Englishmen can dive too can they? #neville",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7854,"I wonder will Gollum take Neville off at half time for that dive? 
#LFC",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7855,"Woah, nice dive Neville",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7856,Any words of indignation for Neville? But but only Suarez does that...,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7857,thats just bullshit neville didnt even appeal for foul and gets booked for dive #Everton,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7858,Phil Neville's prolonged his career brilliantly,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7859,Is Phil Neville a foreigner in the #EPL?,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7860,Phil Neville's actions will turn supporters away from football,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7861,Didn't think I'd see the day Phil Neville would get booked for diving,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7862,"""@AnfieldIndex: LOL Neville in DIVING SHOCKER! #fb"" «--will it make the headlines?",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7863,Phil Neville made me leave the stands,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7864,"Lol when Phil Neville gets booked for a blatant dive, you know football has a problem...",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7865,Without doubt the worst dive I have EVER seen by Phil Neville.... hilarious,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7866,Diving bastard Neville I you're gunna do it do it right you silly prick,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7867,Phil Neville gets booked for diving #irony,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7868,"Phil Neville deserved that yellow card. Play the game, idiot. #YNWA",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7869,"Instead of Suarez dive, is Phil Neville who dive",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7870,"Phil Neville booked for diving. I'm not mad, Phil. Just disappointed.",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7871,Ill give you a 9.5 for that dive phil neville lool,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7872,Phil Neville... Diving bastard lol,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7873,That is the worst dive in history from Phil Neville. Hilarious. Look forward to managers complaining about him every game.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7874,Seen it all now Phil Neville booked for diving!,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7875,Phil Neville gets booked for diving?! Ridiculous,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7876,now I've seen it all Phil neville gets  booked for diving,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7877,Phil Neville he dives when he wants. Pmsl #lfc,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7878,fuckin ell Neville!!! more divin in the game...,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7879,That was an AWFUL impression of Suarez by Neville there.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7880,Phil Neville dive was shocking,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7881,Phil Neville trolled LOL,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7882,phil neville taking tips off suarez #cheat,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7883,"Phil Neville getting booked for diving, what has come of this game?!",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7884,Lol Phil neville diving. Seen it all now! Gary will love it. #BANTA #LETSBEBLOKES,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7885,Phil Neville what a twat,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7886,Phil Neville doesn't dive. End of.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7887,“@empireofthekop: PHIL NEVILLE GETS  A YELLOW for diving.” lol,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7888,wow Phillip you look like a mug now #neville,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7889,What is going on today?!? Mad first half! Everyone's on ecstasy in this game! Phil Neville diving like Suarez-pot kettle black moysey??,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7890,"Phil Neville, shittest dive I've ever seen.",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7891,Nevilles new team mate @tomdaily     #topdiver    sorry footy banter tom,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7892,What's the world coming to when Phil Neville is diving?,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7893,nice dive again. Neville at it now! hypocrites!,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7894,phil neville's dive was better than suarez celebration lol,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7895,"Phil Neville is a cheat, If that was Suraez the commentators wouldnt shut up about it #knobs",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7896,will there be a double page spread in the papers about diving now phil nevilles been booked for it #justasking,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7897,Awaiting the 'lack of class' tweets about Neville that people write about Suarez,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7898,Presumably Phil Neville is one of 'these people',660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7899,"Jags should b skipper, Neville just not good enough at centre mid. Poor dive as well",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7900,"""@Heidi_wba: Phil Neville did not dive, the world shook and he merely lost his balance #Nev"" True there was an earthquake this morning.",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7901,Crazy half of football. Who knew Phil Neville was a diver? Come on reds!,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7902,Nevilles attempt of a dive was poor.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7903,Phil Neville is ruining the game with diving like that. #LFC #ynwa,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7904,Phil Neville could be Tom Daleys new partner for the next olympic games with moves like that #teamGB,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7905,"""@TrendsIreland: 'diving' &amp; 'neville' are now trending in Ireland http://t.co/GfXWcRvW"" &lt;&lt; ffs!",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7906,amazing scenes in @talkSPORTLiveEs as comms team rename @fizzer18 Phil 'Michael Phelps' Neville #diver,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7907,"Ok, sorry LFC fans. Luis Suarez never dived in his life, Phil Neville does it on a regular basis and Tim Howard is a dreadful cheat. #blind",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7908,You see I have no problem with gamesmanship. None. Good luck to Phil Neville. Seems a good lad.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7909,Gary Neville doesn't have a clue.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7910,"No mention of Neville's five by sky there, who would've guessed it",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7911,Going to funny watching what Gary Neville has to say about his brother,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7912,Phil Neville diving was hilarious :L #auldman,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7913,Phil Neville just did the worst impression of an old man falling over that I've ever seen,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7914,Phil Neville is pants thooo,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7915,"It was only a matter of time before Neville gave up on football and tried another sport, diving it is!",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7916,G Neville is hilarious in the studio.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7917,"Nevilles face when he gets booked for diving, hilarious",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7918,Gary Neville is fucking excellent.,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7919,"Phil Neville, I prefered Gary, less of a cunt, or might be a bigger cunt, don't know him personally",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7920,Gary Neville makes for great television,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7921,Gary Nevilles face looking at his brother diving #Priceless,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7922,"Gary neville is a good pundit tbf, cunt tho",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7923,Neville only scores worldies!,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7924,Phil Neville your better then that fella shouldnt be diving,660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7925,"Phill Neville memalukan, diving #ihatedivers",660,"['soccer player Phil Neville', 'soccer player Phil Neville', 'The tweets discuss a sports event.']"
7926,Merseyside derby is the day... I go for 0-2 gerrard to score a penalty and suarez a header,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7927,Jeavic first goal Suarez to be sent off game draw,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7928,"""@FootieLaughs: Pokemon &amp; Suarez. http://t.co/suhW6HXG""@normy_10",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7929,I wonder what the odds are that Suarez dives today...,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7930,"Or a dive?@GoalUK: RT @terrorgenius:Reina needs to be fully focused. Luis Suarez is the key, can turn a game with a click of his fingers",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7931,"Via @BBCSport live text, ex-Everton manager Joe Royle on Luis Suarez: ""He really has to be assaulted now to get a penalty."" #shambles",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7932,On a train. Just read another good stat! Luis Suarez has created the 2nd most chances in open play across Europe's top five leagues,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7933,"If #suarez is in China, he could be representing them in diving #EFC #proudtobeblue. He brings such shame to the way Liverpool plays",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7934,"“@ashleigh_suarez: @nicolecarly I WANT TO BE A BRIDESMAID! Hint hint @dcah_4!👰💏💍”

I'll see what I can do!",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7935,Liverpool legend critical of Suarez http://t.co/9bCC8t2f,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7936,No striker on the bench again - when Suarez gets sent off we're fucked,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7937,#ESPNSoccerNet Liverpool legend critical of Suarez http://t.co/68dwFd38,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7938,The way most of you are racist against. Lfc's support is a disgrace!  Them people also slate Suarez !! Make ya fucking minds up,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7939,Moyes just calling out Suarez you know as you do,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7940,Yey! Good job 👊 RT @paolaw_suarez: Glad I got through this month #bar2012 http://t.co/oz33E3ie,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7941,"I hope Suarez scores the winner. And his celebration is a pretend dive, right in front of the Everton dugout. #lfc #efc #Suarez #moyes",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7942,40/1 Suarez hat-trick !! Might as well,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7943,"2-1 Everton, They wil go 2-0 up then Suarez will score late on",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7944,"Petr cech oge RT @reyhancau: Amiien jeung suarez oge miii RT""@famsckeey: Cik sterling hatrick wkwkwk""",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7945,Be great if this is the day when Suarez gets a pen. Especially after Moyes moaning. #LFC,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7946,"gonna throw it out there, suarez will see a red today",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7947,It would make my day to see Suarez rolling around the floor with bone sticking out of his shin pad,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7948,"Unless Suarez has a good game ,Everton will win.",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7949,Hilarious if the dickhead Suarez scores!,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7950,#thingspeopleneversay 'that Suarez is a looker!',663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7951,I TOLD YOU LOT SUAREZ IS GONNA BANG TODAY,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7952,Suarez shot gets deflected in :D nicely done,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7953,Suarez!!! Good celebration!! Lool,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7954,Goal !! LUIZ SUAREZ !!,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7955,Suarez make liverpool lead for now,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7956,Great celebration from Suarez tbf.,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7957,Oh suarez you are the biggest cunt in the world.,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7958,Goal for liverpool! Who else but Suarez ! wow,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7959,Suarez scored for Liverpool. 1-0.,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7960,Suarez - what an utter cretin.,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7961,Suarez is a troublesome person.,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7962,Suarez! Atta boy Reds 1-0,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7963,Suarez is a fool.See celebration....,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7964,Sterling miss a chance but suarez make a goal,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7965,"Suarez, top celebration @JackChatland #copycat",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7966,Has #suarez really just celebrated like that #DivingCheat,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7967,"Did Suarez just do the ""FIFA flop"" celebration?",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7968,LUIS SUAREZ! #FifaCelebration,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7969,suarez the king of diving made a goal,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7970,Suarez diving in front of moyes #bant,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7971,Suarez...see his rabbit teeth...I still can't forgive him,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7972,Suarez opens the scoring for Liverpool. Celebrates by diving in front of Moyes.,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7973,Suarez!!!!!!!!!!!!!!!!! Nice pick up from what would have otherwise been a typical missed opportunity Everton vs Liverpool,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7974,Suarez celebration. Enough said. Amazing,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7975,Come on Suarez! Doing well for my man of the match bet!!,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7976,What a dive from Suarez great celebration,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7977,INCREDIBLE CELEBRATION!!!!!!!!!! #SUAREZ,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7978,"Luis Suarez scored for Liverpool , 0 - 1",663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7979,Suarez 1-0 good for my dream team :-),663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7980,He's a twat but you've got to love Suarez's celebration. #LFC,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
7981,Suarez!!!! Love that goal celebration,663,"['Suarez celebration during Liverpool game.', 'soccer player Luis Suarez', ""Tweets about Suarez's performance.""]"
